Country/Region,date_sec,log_Confirmed
Malta,1583539200,0.47712125471966244
Malta,1583625600,0.47712125471966244
Malta,1583712000,0.47712125471966244
Malta,1583798400,0.6989700043360189
Malta,1583884800,0.7781512503836436
Malta,1583971200,0.7781512503836436
Malta,1584057600,1.0791812460476249
Malta,1584144000,1.255272505103306
Malta,1584230400,1.3222192947339193
Malta,1584316800,1.4771212547196624
Malta,1584403200,1.5797835966168101
Malta,1584489600,1.5797835966168101
Malta,1584576000,1.724275869600789
Malta,1584662400,1.806179973983887
Malta,1584748800,1.863322860120456
Malta,1584835200,1.954242509439325
Malta,1584921600,2.0293837776852097
Malta,1585008000,2.041392685158225
Malta,1585094400,2.110589710299249
Malta,1585180800,2.1271047983648077
Malta,1585267200,2.143014800254095
Malta,1585353600,2.173186268412274
Malta,1585440000,2.1789769472931693
Malta,1585526400,2.1931245983544616
Malta,1585612800,2.2278867046136734
Malta,1585699200,2.27415784926368
Malta,1585785600,2.292256071356476
Malta,1585872000,2.305351369446624
Malta,1585958400,2.3283796034387376
Malta,1586044800,2.3560258571931225
Malta,1586131200,2.3820170425748683
Malta,1586217600,2.4668676203541096
Malta,1586304000,2.4756711883244296
Malta,1586390400,2.5276299008713385
Malta,1586476800,2.5440680443502757
Malta,1586563200,2.568201724066995
Malta,1586649600,2.5774917998372255
Malta,1586736000,2.584331224367531
Malta,1586822400,2.5943925503754266
Malta,1586908800,2.6009728956867484
Malta,1586995200,2.6148972160331345
Malta,1587081600,2.625312450961674
Malta,1587168000,2.629409599102719
Malta,1587254400,2.630427875025024
Malta,1587340800,2.6344772701607315
Malta,1587427200,2.6464037262230695
Malta,1587513600,2.6473829701146196
Malta,1587600000,2.6483600109809315
Martinique,1583539200,0.3010299956639812
Martinique,1583625600,0.3010299956639812
Martinique,1583712000,0.3010299956639812
Martinique,1583798400,0.3010299956639812
Martinique,1583884800,0.47712125471966244
Martinique,1583971200,0.47712125471966244
Martinique,1584057600,0.47712125471966244
Martinique,1584144000,0.9542425094393249
Martinique,1584230400,0.9542425094393249
Martinique,1584316800,1.1760912590556813
Martinique,1584403200,1.2041199826559248
Martinique,1584489600,1.2787536009528289
Martinique,1584576000,1.3617278360175928
Martinique,1584662400,1.505149978319906
Martinique,1584748800,1.505149978319906
Mauritania,1584144000,0.0
Mauritania,1584230400,0.0
Mauritania,1584316800,0.0
Mauritania,1584403200,0.0
Mauritania,1584489600,0.0
Mauritania,1584576000,0.3010299956639812
Mauritania,1584662400,0.3010299956639812
Mauritania,1584748800,0.3010299956639812
Mauritania,1584835200,0.3010299956639812
