ObservationDate,SNo,Confirmed,Deaths,Recovered,log_Confirmed,log_Deaths,log_Recovered,date_sec
04/10/2020,13529,416.0,23.0,182.0,2.6190933306267428,1.3617278360175928,2.2600713879850747,1586476800
04/11/2020,13850,433.0,23.0,197.0,2.6364878963533656,1.3617278360175928,2.294466226161593,1586563200
04/12/2020,14171,446.0,23.0,217.0,2.649334858712142,1.3617278360175928,2.3364597338485296,1586649600
04/13/2020,14491,467.0,23.0,232.0,2.6693168805661123,1.3617278360175928,2.3654879848909,1586736000
04/14/2020,14811,475.0,24.0,248.0,2.6766936096248664,1.380211241711606,2.3944516808262164,1586822400
04/15/2020,15131,494.0,25.0,251.0,2.693726948923647,1.3979400086720377,2.399673721481038,1586908800
04/16/2020,15451,518.0,26.0,277.0,2.714329759745233,1.414973347970818,2.4424797690644486,1586995200
04/17/2020,15771,539.0,26.0,283.0,2.7315887651867388,1.414973347970818,2.45178643552429,1587081600
04/18/2020,16091,548.0,26.0,302.0,2.738780558484369,1.414973347970818,2.4800069429571505,1587168000
04/19/2020,16411,562.0,26.0,314.0,2.749736315569061,1.414973347970818,2.496929648073215,1587254400
04/20/2020,16731,584.0,26.0,327.0,2.7664128471123997,1.414973347970818,2.514547752660286,1587340800
04/21/2020,17051,609.0,26.0,345.0,2.784617292632875,1.414973347970818,2.537819095073274,1587427200
04/22/2020,17371,634.0,27.0,356.0,2.802089257881733,1.4313637641589874,2.5514499979728753,1587513600
04/23/2020,17690,663.0,27.0,385.0,2.821513528404773,1.4313637641589874,2.5854607295085006,1587600000
04/24/2020,18010,678.0,27.0,394.0,2.8312296938670634,1.4313637641589874,2.595496221825574,1587686400
04/25/2020,18329,712.0,27.0,403.0,2.8524799936368566,1.4313637641589874,2.6053050461411096,1587772800
04/26/2020,18648,726.0,28.0,410.0,2.8609366207000937,1.4471580313422192,2.6127838567197355,1587859200
04/27/2020,18967,736.0,28.0,422.0,2.866877814337499,1.4471580313422192,2.625312450961674,1587945600
04/28/2020,19288,750.0,30.0,431.0,2.8750612633917,1.4771212547196624,2.6344772701607315,1588032000
04/29/2020,19609,766.0,30.0,455.0,2.884228769632604,1.4771212547196624,2.6580113966571126,1588118400
04/30/2020,19930,773.0,31.0,470.0,2.888179493918325,1.4913616938342726,2.6720978579357175,1588204800
05/01/2020,20253,782.0,31.0,488.0,2.893206753059848,1.4913616938342726,2.6884198220027105,1588291200
05/02/2020,20576,789.0,31.0,519.0,2.89707700320942,1.4913616938342726,2.7151673578484576,1588377600
05/03/2020,20899,795.0,31.0,531.0,2.9003671286564705,1.4913616938342726,2.725094521081469,1588464000
05/04/2020,21222,803.0,31.0,543.0,2.904715545278681,1.4913616938342726,2.734799829588847,1588550400
05/05/2020,21545,820.0,31.0,570.0,2.9138138523837167,1.4913616938342726,2.7558748556724915,1588636800
05/06/2020,21868,832.0,31.0,595.0,2.920123326290724,1.4913616938342726,2.7745169657285498,1588723200
05/07/2020,22191,842.0,31.0,605.0,2.9253120914996495,1.4913616938342726,2.781755374652469,1588809600
05/08/2020,22514,850.0,31.0,620.0,2.929418925714293,1.4913616938342726,2.792391689498254,1588896000
05/09/2020,22837,856.0,31.0,627.0,2.932473764677153,1.4913616938342726,2.7972675408307164,1588982400
05/10/2020,23160,868.0,31.0,650.0,2.938519725176492,1.4913616938342726,2.8129133566428557,1589068800
05/11/2020,23483,872.0,31.0,654.0,2.940516484932567,1.4913616938342726,2.815577748324267,1589155200
05/12/2020,23806,876.0,31.0,682.0,2.9425041061680806,1.4913616938342726,2.833784374656479,1589241600
05/13/2020,24129,880.0,31.0,688.0,2.9444826721501687,1.4913616938342726,2.837588438235511,1589328000
05/14/2020,24453,898.0,31.0,694.0,2.9532763366673045,1.4913616938342726,2.841359470454855,1589414400
05/15/2020,24830,916.0,31.0,705.0,2.9618954736678504,1.4913616938342726,2.848189116991399,1589500800
05/16/2020,25207,933.0,31.0,714.0,2.9698816437465,1.4913616938342726,2.8536982117761744,1589587200
05/17/2020,25584,946.0,31.0,715.0,2.975891136401793,1.4913616938342726,2.8543060418010806,1589673600
05/18/2020,25961,948.0,31.0,727.0,2.976808337338066,1.4913616938342726,2.8615344108590377,1589760000
03/12/2020,5025,24.0,1.0,8.0,1.380211241711606,0.0,0.9030899869919435,1583971200
03/13/2020,5211,26.0,2.0,8.0,1.414973347970818,0.3010299956639812,0.9030899869919435,1584057600
03/14/2020,5489,37.0,3.0,12.0,1.568201724066995,0.47712125471966244,1.0791812460476249,1584144000
03/15/2020,5732,48.0,4.0,12.0,1.6812412373755872,0.6020599913279624,1.0791812460476249,1584230400
03/16/2020,5995,54.0,4.0,12.0,1.7323937598229686,0.6020599913279624,1.0791812460476249,1584316800
03/17/2020,6280,60.0,4.0,12.0,1.7781512503836436,0.6020599913279624,1.0791812460476249,1584403200
03/18/2020,6557,74.0,7.0,12.0,1.8692317197309762,0.8450980400142568,1.0791812460476249,1584489600
03/19/2020,6841,87.0,9.0,32.0,1.9395192526186185,0.9542425094393249,1.505149978319906,1584576000
03/20/2020,7138,90.0,11.0,32.0,1.954242509439325,1.0413926851582251,1.505149978319906,1584662400
03/21/2020,7427,139.0,15.0,32.0,2.143014800254095,1.1760912590556813,1.505149978319906,1584748800
03/22/2020,7620,201.0,17.0,65.0,2.303196057420489,1.2304489213782739,1.8129133566428555,1584835200
03/23/2020,7918,230.0,17.0,65.0,2.361727836017593,1.2304489213782739,1.8129133566428555,1584921600
03/24/2020,8212,264.0,19.0,24.0,2.4216039268698313,1.2787536009528289,1.380211241711606,1585008000
03/25/2020,8510,302.0,21.0,65.0,2.4800069429571505,1.3222192947339193,1.8129133566428555,1585094400
03/26/2020,8812,367.0,25.0,29.0,2.5646660642520893,1.3979400086720377,1.462397997898956,1585180800
03/27/2020,9118,409.0,26.0,29.0,2.611723308007342,1.414973347970818,1.462397997898956,1585267200
03/28/2020,9425,454.0,29.0,31.0,2.6570558528571038,1.462397997898956,1.4913616938342726,1585353600
03/29/2020,9736,511.0,31.0,31.0,2.708420900134713,1.4913616938342726,1.4913616938342726,1585440000
03/30/2020,10047,584.0,35.0,37.0,2.7664128471123997,1.5440680443502757,1.568201724066995,1585526400
03/31/2020,10359,716.0,44.0,46.0,2.8549130223078554,1.6434526764861874,1.662757831681574,1585612800
04/01/2020,10672,847.0,58.0,61.0,2.9278834103307068,1.7634279935629373,1.7853298350107671,1585699200
04/02/2020,10985,986.0,86.0,61.0,2.993876914941211,1.9344984512435677,1.7853298350107671,1585785600
04/03/2020,11300,1171.0,105.0,62.0,3.068556895072363,2.0211892990699383,1.792391689498254,1585872000
04/04/2020,11615,1251.0,130.0,90.0,3.09725730969342,2.113943352306837,1.954242509439325,1585958400
04/05/2020,11931,1320.0,152.0,90.0,3.12057393120585,2.1818435879447726,1.954242509439325,1586044800
04/06/2020,12250,1423.0,173.0,90.0,3.153204900084284,2.2380461031287955,1.954242509439325,1586131200
04/07/2020,12570,1468.0,193.0,113.0,3.166726055580052,2.285557309007774,2.0530784434834195,1586217600
04/08/2020,12890,1572.0,205.0,237.0,3.196452541703389,2.311753861055754,2.374748346010104,1586304000
04/09/2020,13210,1666.0,235.0,347.0,3.2216749970707688,2.3710678622717363,2.5403294747908736,1586390400
04/10/2020,13530,1761.0,256.0,405.0,3.245759355967277,2.4082399653118496,2.6074550232146687,1586476800
04/11/2020,13851,1825.0,275.0,460.0,3.2612628687924934,2.439332693830263,2.662757831681574,1586563200
04/12/2020,14172,1914.0,293.0,591.0,3.281941933440825,2.4668676203541096,2.7715874808812555,1586649600
04/13/2020,14492,1983.0,313.0,601.0,3.2973227142053028,2.4955443375464483,2.7788744720027396,1586736000
04/14/2020,14812,2070.0,326.0,691.0,3.315970345456918,2.513217600067939,2.8394780473741985,1586822400
04/15/2020,15132,2160.0,336.0,708.0,3.3344537511509307,2.526339277389844,2.850033257689769,1586908800
04/16/2020,15452,2268.0,348.0,783.0,3.355643050220869,2.5415792439465807,2.8937617620579434,1586995200
04/17/2020,15772,2418.0,364.0,846.0,3.383456296524753,2.561101383649056,2.9273703630390235,1587081600
04/18/2020,16092,2534.0,367.0,894.0,3.4038066105474227,2.5646660642520893,2.951337518795918,1587168000
04/19/2020,16412,2629.0,375.0,1047.0,3.419790586106363,2.574031267727719,3.0199466816788423,1587254400
04/20/2020,16732,2718.0,384.0,1099.0,3.4342494523964757,2.584331224367531,3.0409976924234905,1587340800
04/21/2020,17052,2811.0,392.0,1152.0,3.4488608456074408,2.593286067020457,3.061452479087193,1587427200
04/22/2020,17372,2910.0,402.0,1204.0,3.4638929889859074,2.60422605308447,3.0806264869218056,1587513600
04/23/2020,17691,3007.0,407.0,1355.0,3.4781334281005174,2.60959440922522,3.1319392952104246,1587600000
04/24/2020,18011,3127.0,415.0,1408.0,3.4951278812429334,2.6180480967120925,3.1486026548060932,1587686400
04/25/2020,18330,3256.0,419.0,1479.0,3.5126843962171637,2.622214022966295,3.1699681739968923,1587772800
04/26/2020,18649,3382.0,425.0,1508.0,3.529173603261723,2.6283889300503116,3.178401341533755,1587859200
04/27/2020,18968,3517.0,432.0,1558.0,3.5461723683169426,2.635483746814912,3.1925674533365456,1587945600
04/28/2020,19289,3649.0,437.0,1651.0,3.5621738633646483,2.640481436970422,3.2177470732627937,1588032000
04/29/2020,19610,3848.0,444.0,1702.0,3.5852350633657752,2.6473829701146196,3.230959555748569,1588118400
04/30/2020,19931,4006.0,450.0,1779.0,3.6027109449575576,2.6532125137753435,3.250175948083925,1588204800
05/01/2020,20254,4154.0,453.0,1821.0,3.6184664921990803,2.656098202012832,3.26030994579492,1588291200
05/02/2020,20577,4295.0,459.0,1872.0,3.632963168167261,2.661812685537261,3.2723058444020863,1588377600
05/03/2020,20900,4474.0,463.0,1936.0,3.6506959797606107,2.6655809910179533,3.286905352972375,1588464000
05/04/2020,21223,4648.0,465.0,1998.0,3.6672661193822744,2.667452952889954,3.3005954838899636,1588550400
05/05/2020,21546,4838.0,470.0,2067.0,3.684665864025861,2.6720978579357175,3.3153404766272883,1588636800
05/06/2020,21869,4997.0,476.0,2197.0,3.698709349442587,2.677606952720493,3.3418300569205104,1588723200
05/07/2020,22192,5182.0,483.0,2323.0,3.714497408649806,2.683947130751512,3.3660492098002353,1588809600
05/08/2020,22515,5369.0,488.0,2467.0,3.7298934039632377,2.6884198220027105,3.392169149489736,1588896000
05/09/2020,22838,5558.0,494.0,2546.0,3.744918542441353,2.693726948923647,3.4058583993176366,1588982400
05/10/2020,23161,5723.0,502.0,2678.0,3.757623745908389,2.7007037171450192,3.42781057267599,1589068800
05/11/2020,23484,5891.0,507.0,2841.0,3.7701890227359933,2.705007959333336,3.453471233722936,1589155200
05/12/2020,23807,6067.0,515.0,2998.0,3.782973994944048,2.711807229041191,3.4768316285122607,1589241600
05/13/2020,24130,6253.0,522.0,3058.0,3.7960884286806684,2.717670503002262,3.485437481076301,1589328000
05/14/2020,24454,6442.0,529.0,3158.0,3.8090207204836726,2.7234556720351857,3.499412125672275,1589414400
05/15/2020,24831,6629.0,536.0,3271.0,3.8214480190175304,2.72916478969277,3.5146805441249818,1589500800
05/16/2020,25208,6821.0,542.0,3409.0,3.833848049531148,2.733999286538387,3.532627001228891,1589587200
05/17/2020,25585,7019.0,548.0,3507.0,3.8462752424122133,2.738780558484369,3.5449357658815024,1589673600
05/18/2020,25962,7201.0,555.0,3625.0,3.8573928109209015,2.7442929831226763,3.5593080109070123,1589760000
03/22/2020,7621,113.0,1.0,1.0,2.0530784434834195,0.0,0.0,1584835200
03/23/2020,7919,133.0,1.0,1.0,2.123851640967086,0.0,0.0,1584921600
03/24/2020,8213,164.0,1.0,1.0,2.214843848047698,0.0,0.0,1585008000
03/25/2020,8511,188.0,1.0,1.0,2.27415784926368,0.0,0.0,1585094400
03/26/2020,8813,224.0,3.0,1.0,2.3502480183341627,0.47712125471966244,0.0,1585180800
03/27/2020,9119,267.0,3.0,1.0,2.4265112613645754,0.47712125471966244,0.0,1585267200
03/28/2020,9426,308.0,3.0,1.0,2.4885507165004443,0.47712125471966244,0.0,1585353600
03/29/2020,9737,334.0,6.0,1.0,2.5237464668115646,0.7781512503836436,0.0,1585440000
03/30/2020,10048,370.0,8.0,10.0,2.568201724066995,0.9030899869919435,1.0,1585526400
03/31/2020,10360,376.0,12.0,10.0,2.575187844927661,1.0791812460476249,1.0,1585612800
04/01/2020,10673,390.0,14.0,10.0,2.591064607026499,1.146128035678238,1.0,1585699200
04/02/2020,10986,428.0,15.0,10.0,2.6314437690131722,1.1760912590556813,1.0,1585785600
04/03/2020,11301,439.0,16.0,16.0,2.6424645202421213,1.2041199826559248,1.2041199826559248,1585872000
04/04/2020,11616,466.0,17.0,21.0,2.66838591669,1.2304489213782739,1.3222192947339193,1585958400
04/05/2020,11932,501.0,18.0,26.0,2.699837725867246,1.255272505103306,1.414973347970818,1586044800
04/06/2020,12251,525.0,21.0,31.0,2.720159303405957,1.3222192947339193,1.4913616938342726,1586131200
04/07/2020,12571,545.0,22.0,39.0,2.7363965022766426,1.3424226808222062,1.591064607026499,1586217600
04/08/2020,12891,564.0,23.0,52.0,2.751279103983342,1.3617278360175928,1.7160033436347992,1586304000
04/09/2020,13211,583.0,25.0,58.0,2.765668554759014,1.3979400086720377,1.7634279935629373,1586390400
04/10/2020,13531,601.0,26.0,71.0,2.7788744720027396,1.414973347970818,1.8512583487190752,1586476800
04/11/2020,13852,601.0,26.0,71.0,2.7788744720027396,1.414973347970818,1.8512583487190752,1586563200
04/12/2020,14173,638.0,29.0,128.0,2.8048206787211623,1.462397997898956,2.1072099696478683,1586649600
04/13/2020,14493,646.0,29.0,128.0,2.8102325179950842,1.462397997898956,2.1072099696478683,1586736000
04/14/2020,14813,659.0,31.0,128.0,2.8188854145940097,1.4913616938342726,2.1072099696478683,1586822400
04/15/2020,15133,673.0,33.0,169.0,2.828015064223977,1.5185139398778875,2.2278867046136734,1586908800
04/16/2020,15453,673.0,33.0,169.0,2.828015064223977,1.5185139398778875,2.2278867046136734,1586995200
04/17/2020,15773,696.0,35.0,191.0,2.842609239610562,1.5440680443502757,2.2810333672477277,1587081600
04/18/2020,16093,704.0,35.0,205.0,2.847572659142112,1.5440680443502757,2.311753861055754,1587168000
04/19/2020,16413,713.0,36.0,235.0,2.8530895298518657,1.5563025007672873,2.3710678622717363,1587254400
04/20/2020,16733,717.0,37.0,248.0,2.8555191556678,1.568201724066995,2.3944516808262164,1587340800
04/21/2020,17053,717.0,37.0,282.0,2.8555191556678,1.568201724066995,2.450249108319361,1587427200
04/22/2020,17373,723.0,37.0,309.0,2.859138297294531,1.568201724066995,2.4899584794248346,1587513600
04/23/2020,17692,723.0,37.0,333.0,2.859138297294531,1.568201724066995,2.5224442335063197,1587600000
04/24/2020,18012,731.0,40.0,344.0,2.8639173769578603,1.6020599913279623,2.53655844257153,1587686400
04/25/2020,18331,738.0,40.0,344.0,2.8680563618230415,1.6020599913279623,2.53655844257153,1587772800
04/26/2020,18650,738.0,40.0,344.0,2.8680563618230415,1.6020599913279623,2.53655844257153,1587859200
04/27/2020,18969,743.0,40.0,385.0,2.8709888137605755,1.6020599913279623,2.5854607295085006,1587945600
04/28/2020,19290,743.0,41.0,398.0,2.8709888137605755,1.6127838567197355,2.5998830720736876,1588032000
04/29/2020,19611,743.0,42.0,423.0,2.8709888137605755,1.6232492903979006,2.6263403673750423,1588118400
04/30/2020,19932,745.0,42.0,468.0,2.8721562727482928,1.6232492903979006,2.670245853074124,1588204800
05/01/2020,20255,745.0,43.0,468.0,2.8721562727482928,1.6334684555795864,2.670245853074124,1588291200
05/02/2020,20578,747.0,44.0,472.0,2.873320601815399,1.6434526764861874,2.673941998634088,1588377600
05/03/2020,20901,748.0,45.0,493.0,2.8739015978644615,1.6532125137753437,2.69284691927723,1588464000
05/04/2020,21224,750.0,45.0,499.0,2.8750612633917,1.6532125137753437,2.6981005456233897,1588550400
05/05/2020,21547,751.0,46.0,514.0,2.8756399370041685,1.662757831681574,2.710963118995276,1588636800
05/06/2020,21870,751.0,46.0,521.0,2.8756399370041685,1.662757831681574,2.7168377232995247,1588723200
05/07/2020,22193,752.0,47.0,526.0,2.876217840591642,1.6720978579357175,2.7209857441537393,1588809600
05/08/2020,22516,752.0,47.0,537.0,2.876217840591642,1.6720978579357175,2.7299742856995555,1588896000
05/09/2020,22839,754.0,48.0,545.0,2.877371345869774,1.6812412373755872,2.7363965022766426,1588982400
05/10/2020,23162,755.0,48.0,550.0,2.8779469516291885,1.6812412373755872,2.7403626894942437,1589068800
05/11/2020,23485,755.0,48.0,550.0,2.8779469516291885,1.6812412373755872,2.7403626894942437,1589155200
05/12/2020,23808,758.0,48.0,568.0,2.8796692056320534,1.6812412373755872,2.754348335711019,1589241600
05/13/2020,24131,760.0,49.0,576.0,2.8808135922807914,1.6901960800285136,2.760422483423212,1589328000
05/14/2020,24455,761.0,49.0,596.0,2.8813846567705728,1.6901960800285136,2.7752462597402365,1589414400
05/15/2020,24832,761.0,49.0,604.0,2.8813846567705728,1.6901960800285136,2.7810369386211318,1589500800
05/16/2020,25209,761.0,51.0,615.0,2.8813846567705728,1.7075701760979363,2.788875115775417,1589587200
05/17/2020,25586,761.0,51.0,617.0,2.8813846567705728,1.7075701760979363,2.7902851640332416,1589673600
05/18/2020,25963,761.0,51.0,624.0,2.8813846567705728,1.7075701760979363,2.795184589682424,1589760000
03/29/2020,9738,7.0,2.0,0.0,0.8450980400142568,0.3010299956639812,-inf,1585440000
03/30/2020,10049,7.0,2.0,0.0,0.8450980400142568,0.3010299956639812,-inf,1585526400
03/31/2020,10361,7.0,2.0,1.0,0.8450980400142568,0.3010299956639812,0.0,1585612800
04/01/2020,10674,8.0,2.0,1.0,0.9030899869919435,0.3010299956639812,0.0,1585699200
04/02/2020,10987,8.0,2.0,1.0,0.9030899869919435,0.3010299956639812,0.0,1585785600
04/03/2020,11302,8.0,2.0,1.0,0.9030899869919435,0.3010299956639812,0.0,1585872000
04/04/2020,11617,10.0,2.0,2.0,1.0,0.3010299956639812,0.3010299956639812,1585958400
04/05/2020,11933,14.0,2.0,2.0,1.146128035678238,0.3010299956639812,0.3010299956639812,1586044800
04/06/2020,12252,16.0,2.0,2.0,1.2041199826559248,0.3010299956639812,0.3010299956639812,1586131200
04/07/2020,12572,17.0,2.0,2.0,1.2304489213782739,0.3010299956639812,0.3010299956639812,1586217600
04/08/2020,12892,19.0,2.0,2.0,1.2787536009528289,0.3010299956639812,0.3010299956639812,1586304000
04/09/2020,13212,19.0,2.0,2.0,1.2787536009528289,0.3010299956639812,0.3010299956639812,1586390400
04/10/2020,13532,19.0,2.0,2.0,1.2787536009528289,0.3010299956639812,0.3010299956639812,1586476800
04/11/2020,13853,19.0,2.0,4.0,1.2787536009528289,0.3010299956639812,0.6020599913279624,1586563200
04/12/2020,14174,19.0,2.0,4.0,1.2787536009528289,0.3010299956639812,0.6020599913279624,1586649600
04/13/2020,14494,19.0,2.0,4.0,1.2787536009528289,0.3010299956639812,0.6020599913279624,1586736000
04/14/2020,14814,19.0,2.0,5.0,1.2787536009528289,0.3010299956639812,0.6989700043360189,1586822400
04/15/2020,15134,19.0,2.0,5.0,1.2787536009528289,0.3010299956639812,0.6989700043360189,1586908800
04/16/2020,15454,19.0,2.0,5.0,1.2787536009528289,0.3010299956639812,0.6989700043360189,1586995200
04/17/2020,15774,19.0,2.0,5.0,1.2787536009528289,0.3010299956639812,0.6989700043360189,1587081600
04/18/2020,16094,24.0,2.0,6.0,1.380211241711606,0.3010299956639812,0.7781512503836436,1587168000
04/19/2020,16414,24.0,2.0,6.0,1.380211241711606,0.3010299956639812,0.7781512503836436,1587254400
04/20/2020,16734,24.0,2.0,6.0,1.380211241711606,0.3010299956639812,0.7781512503836436,1587340800
04/21/2020,17054,24.0,2.0,6.0,1.380211241711606,0.3010299956639812,0.7781512503836436,1587427200
04/22/2020,17374,25.0,2.0,6.0,1.3979400086720377,0.3010299956639812,0.7781512503836436,1587513600
04/23/2020,17693,25.0,2.0,6.0,1.3979400086720377,0.3010299956639812,0.7781512503836436,1587600000
04/24/2020,18013,25.0,2.0,6.0,1.3979400086720377,0.3010299956639812,0.7781512503836436,1587686400
04/25/2020,18332,25.0,2.0,6.0,1.3979400086720377,0.3010299956639812,0.7781512503836436,1587772800
04/26/2020,18651,26.0,2.0,6.0,1.414973347970818,0.3010299956639812,0.7781512503836436,1587859200
04/27/2020,18970,27.0,2.0,6.0,1.4313637641589874,0.3010299956639812,0.7781512503836436,1587945600
04/28/2020,19291,27.0,2.0,6.0,1.4313637641589874,0.3010299956639812,0.7781512503836436,1588032000
04/29/2020,19612,27.0,2.0,7.0,1.4313637641589874,0.3010299956639812,0.8450980400142568,1588118400
04/30/2020,19933,27.0,2.0,7.0,1.4313637641589874,0.3010299956639812,0.8450980400142568,1588204800
05/01/2020,20256,30.0,2.0,11.0,1.4771212547196624,0.3010299956639812,1.0413926851582251,1588291200
05/02/2020,20579,35.0,2.0,11.0,1.5440680443502757,0.3010299956639812,1.0413926851582251,1588377600
05/03/2020,20902,35.0,2.0,11.0,1.5440680443502757,0.3010299956639812,1.0413926851582251,1588464000
05/04/2020,21225,35.0,2.0,11.0,1.5440680443502757,0.3010299956639812,1.0413926851582251,1588550400
05/05/2020,21548,36.0,2.0,11.0,1.5563025007672873,0.3010299956639812,1.0413926851582251,1588636800
05/06/2020,21871,36.0,2.0,11.0,1.5563025007672873,0.3010299956639812,1.0413926851582251,1588723200
05/07/2020,22194,36.0,2.0,11.0,1.5563025007672873,0.3010299956639812,1.0413926851582251,1588809600
05/08/2020,22517,43.0,2.0,11.0,1.6334684555795864,0.3010299956639812,1.0413926851582251,1588896000
05/09/2020,22840,43.0,2.0,13.0,1.6334684555795864,0.3010299956639812,1.1139433523068367,1588982400
05/10/2020,23163,45.0,2.0,13.0,1.6532125137753437,0.3010299956639812,1.1139433523068367,1589068800
05/11/2020,23486,45.0,2.0,13.0,1.6532125137753437,0.3010299956639812,1.1139433523068367,1589155200
05/12/2020,23809,45.0,2.0,13.0,1.6532125137753437,0.3010299956639812,1.1139433523068367,1589241600
05/13/2020,24132,45.0,2.0,14.0,1.6532125137753437,0.3010299956639812,1.146128035678238,1589328000
05/14/2020,24456,48.0,2.0,14.0,1.6812412373755872,0.3010299956639812,1.146128035678238,1589414400
05/15/2020,24833,48.0,2.0,17.0,1.6812412373755872,0.3010299956639812,1.2304489213782739,1589500800
05/16/2020,25210,48.0,2.0,17.0,1.6812412373755872,0.3010299956639812,1.2304489213782739,1589587200
05/17/2020,25587,48.0,2.0,17.0,1.6812412373755872,0.3010299956639812,1.2304489213782739,1589673600
05/18/2020,25964,50.0,3.0,17.0,1.6989700043360187,0.47712125471966244,1.2304489213782739,1589760000
04/07/2020,12573,19.0,1.0,0.0,1.2787536009528289,0.0,-inf,1586217600
04/08/2020,12893,19.0,2.0,0.0,1.2787536009528289,0.3010299956639812,-inf,1586304000
04/09/2020,13213,19.0,2.0,0.0,1.2787536009528289,0.3010299956639812,-inf,1586390400
04/10/2020,13533,19.0,2.0,0.0,1.2787536009528289,0.3010299956639812,-inf,1586476800
04/11/2020,13854,21.0,2.0,0.0,1.3222192947339193,0.3010299956639812,-inf,1586563200
04/12/2020,14175,21.0,2.0,0.0,1.3222192947339193,0.3010299956639812,-inf,1586649600
04/13/2020,14495,23.0,2.0,0.0,1.3617278360175928,0.3010299956639812,-inf,1586736000
04/14/2020,14815,23.0,2.0,3.0,1.3617278360175928,0.3010299956639812,0.47712125471966244,1586822400
04/15/2020,15135,23.0,2.0,3.0,1.3617278360175928,0.3010299956639812,0.47712125471966244,1586908800
04/16/2020,15455,23.0,3.0,3.0,1.3617278360175928,0.47712125471966244,0.47712125471966244,1586995200
04/17/2020,15775,23.0,3.0,3.0,1.3617278360175928,0.47712125471966244,0.47712125471966244,1587081600
04/18/2020,16095,23.0,3.0,3.0,1.3617278360175928,0.47712125471966244,0.47712125471966244,1587168000
04/19/2020,16415,23.0,3.0,3.0,1.3617278360175928,0.47712125471966244,0.47712125471966244,1587254400
04/20/2020,16735,23.0,3.0,3.0,1.3617278360175928,0.47712125471966244,0.47712125471966244,1587340800
04/21/2020,17055,23.0,3.0,7.0,1.3617278360175928,0.47712125471966244,0.8450980400142568,1587427200
04/22/2020,17375,24.0,3.0,10.0,1.380211241711606,0.47712125471966244,1.0,1587513600
04/23/2020,17694,24.0,3.0,10.0,1.380211241711606,0.47712125471966244,1.0,1587600000
04/24/2020,18014,24.0,3.0,11.0,1.380211241711606,0.47712125471966244,1.0413926851582251,1587686400
04/25/2020,18333,24.0,3.0,11.0,1.380211241711606,0.47712125471966244,1.0413926851582251,1587772800
04/26/2020,18652,24.0,3.0,11.0,1.380211241711606,0.47712125471966244,1.0413926851582251,1587859200
04/27/2020,18971,24.0,3.0,11.0,1.380211241711606,0.47712125471966244,1.0413926851582251,1587945600
04/28/2020,19292,24.0,3.0,11.0,1.380211241711606,0.47712125471966244,1.0413926851582251,1588032000
04/29/2020,19613,24.0,3.0,11.0,1.380211241711606,0.47712125471966244,1.0413926851582251,1588118400
04/30/2020,19934,24.0,3.0,11.0,1.380211241711606,0.47712125471966244,1.0413926851582251,1588204800
05/01/2020,20257,25.0,3.0,15.0,1.3979400086720377,0.47712125471966244,1.1760912590556813,1588291200
05/02/2020,20580,25.0,3.0,15.0,1.3979400086720377,0.47712125471966244,1.1760912590556813,1588377600
05/03/2020,20903,25.0,3.0,15.0,1.3979400086720377,0.47712125471966244,1.1760912590556813,1588464000
05/04/2020,21226,25.0,3.0,15.0,1.3979400086720377,0.47712125471966244,1.1760912590556813,1588550400
05/05/2020,21549,25.0,3.0,16.0,1.3979400086720377,0.47712125471966244,1.2041199826559248,1588636800
05/06/2020,21872,25.0,3.0,16.0,1.3979400086720377,0.47712125471966244,1.2041199826559248,1588723200
05/07/2020,22195,25.0,3.0,16.0,1.3979400086720377,0.47712125471966244,1.2041199826559248,1588809600
05/08/2020,22518,25.0,3.0,16.0,1.3979400086720377,0.47712125471966244,1.2041199826559248,1588896000
05/09/2020,22841,25.0,3.0,19.0,1.3979400086720377,0.47712125471966244,1.2787536009528289,1588982400
05/10/2020,23164,25.0,3.0,19.0,1.3979400086720377,0.47712125471966244,1.2787536009528289,1589068800
05/11/2020,23487,25.0,3.0,19.0,1.3979400086720377,0.47712125471966244,1.2787536009528289,1589155200
05/12/2020,23810,25.0,3.0,19.0,1.3979400086720377,0.47712125471966244,1.2787536009528289,1589241600
05/13/2020,24133,25.0,3.0,19.0,1.3979400086720377,0.47712125471966244,1.2787536009528289,1589328000
05/14/2020,24457,25.0,3.0,19.0,1.3979400086720377,0.47712125471966244,1.2787536009528289,1589414400
05/15/2020,24834,25.0,3.0,19.0,1.3979400086720377,0.47712125471966244,1.2787536009528289,1589500800
05/16/2020,25211,25.0,3.0,19.0,1.3979400086720377,0.47712125471966244,1.2787536009528289,1589587200
05/17/2020,25588,25.0,3.0,19.0,1.3979400086720377,0.47712125471966244,1.2787536009528289,1589673600
05/18/2020,25965,25.0,3.0,19.0,1.3979400086720377,0.47712125471966244,1.2787536009528289,1589760000
03/08/2020,4082,12.0,1.0,0.0,1.0791812460476249,0.0,-inf,1583625600
03/09/2020,4343,12.0,1.0,0.0,1.0791812460476249,0.0,-inf,1583712000
03/10/2020,4603,17.0,1.0,0.0,1.2304489213782739,0.0,-inf,1583798400
03/11/2020,4815,19.0,1.0,0.0,1.2787536009528289,0.0,-inf,1583884800
03/12/2020,5036,19.0,1.0,0.0,1.2787536009528289,0.0,-inf,1583971200
03/13/2020,5282,31.0,2.0,0.0,1.4913616938342726,0.3010299956639812,-inf,1584057600
