date_sec,Confirmed,Deaths,Recovered
1587081600,1763.0,156.0,207.0
1587168000,1834.0,172.0,231.0
1587254400,1916.0,189.0,250.0
1587340800,1984.0,199.0,267.0
1587427200,2098.0,213.0,287.0
1587513600,2168.0,225.0,295.0
1587600000,2284.0,239.0,390.0
1587686400,2443.0,262.0,458.0
1587772800,2443.0,262.0,458.0
1587859200,2500.0,272.0,485.0
1587945600,2583.0,280.0,498.0
1588032000,2649.0,291.0,516.0
1588118400,2727.0,300.0,536.0
1588204800,2775.0,312.0,581.0
1588291200,2863.0,323.0,609.0
1588377600,2942.0,335.0,625.0
1588464000,2998.0,340.0,629.0
1588550400,3035.0,351.0,630.0
1588636800,3065.0,363.0,709.0
1588723200,3111.0,373.0,759.0
1588809600,3150.0,383.0,801.0
1588896000,3178.0,392.0,865.0
1588982400,3213.0,405.0,904.0
1589068800,3263.0,413.0,933.0
1589155200,3284.0,421.0,958.0
1589241600,3313.0,425.0,1007.0
1589328000,3341.0,430.0,1102.0
1589414400,3380.0,436.0,1169.0
1589500800,3417.0,442.0,1287.0
1589587200,3473.0,448.0,1371.0
1589673600,3509.0,451.0,1396.0
1589760000,3535.0,462.0,1400.0
1584230400,171.0,5.0,8.0
1584403200,220.0,1.0,0.0
1584489600,250.0,1.0,5.0
1584576000,330.0,1.0,5.0
1584748800,473.0,1.0,22.0
1584835200,568.0,1.0,5.0
1584921600,588.0,1.0,51.0
1585008000,648.0,2.0,51.0
1585094400,737.0,2.0,56.0
1585180800,802.0,2.0,82.0
1585267200,890.0,2.0,97.0
1585353600,963.0,2.0,114.0
1585440000,1020.0,2.0,135.0
