Country/Region,ObservationDate,SNo,Confirmed,date_sec
Cyprus,03/27/2020,9154,162.0,1585267200
Cyprus,03/28/2020,9461,179.0,1585353600
Cyprus,03/29/2020,9772,214.0,1585440000
Cyprus,03/30/2020,10084,230.0,1585526400
Cyprus,03/31/2020,10397,262.0,1585612800
Cyprus,04/01/2020,10710,320.0,1585699200
Cyprus,04/02/2020,11023,356.0,1585785600
Cyprus,04/03/2020,11338,396.0,1585872000
Cyprus,04/04/2020,11653,426.0,1585958400
Cyprus,04/05/2020,11969,446.0,1586044800
Cyprus,04/06/2020,12288,465.0,1586131200
Cyprus,04/07/2020,12608,494.0,1586217600
Cyprus,04/08/2020,12928,526.0,1586304000
Cyprus,04/09/2020,13248,564.0,1586390400
Cyprus,04/10/2020,13568,595.0,1586476800
Cyprus,04/11/2020,13889,616.0,1586563200
Cyprus,04/12/2020,14210,633.0,1586649600
Cyprus,04/13/2020,14530,662.0,1586736000
Cyprus,04/14/2020,14850,695.0,1586822400
Cyprus,04/15/2020,15170,715.0,1586908800
Cyprus,04/16/2020,15490,735.0,1586995200
Cyprus,04/17/2020,15810,750.0,1587081600
Cyprus,04/18/2020,16130,761.0,1587168000
Cyprus,04/19/2020,16450,767.0,1587254400
Cyprus,04/20/2020,16770,772.0,1587340800
Cyprus,04/21/2020,17090,784.0,1587427200
Cyprus,04/22/2020,17410,790.0,1587513600
Cyprus,04/23/2020,17729,795.0,1587600000
Czech Republic,03/01/2020,2893,3.0,1583020800
Czech Republic,03/02/2020,3026,3.0,1583107200
Czech Republic,03/03/2020,3162,5.0,1583193600
Czech Republic,03/04/2020,3312,8.0,1583280000
Czech Republic,03/05/2020,3469,12.0,1583366400
Czech Republic,03/06/2020,3637,18.0,1583452800
Czech Republic,03/07/2020,3839,19.0,1583539200
Czech Republic,03/08/2020,4059,31.0,1583625600
Czech Republic,03/09/2020,4316,31.0,1583712000
Czech Republic,03/10/2020,4580,41.0,1583798400
Czech Republic,03/11/2020,4773,91.0,1583884800
Czech Republic,03/12/2020,4989,94.0,1583971200
Czech Republic,03/13/2020,5257,141.0,1584057600
Czech Republic,03/14/2020,5428,189.0,1584144000
Czech Republic,03/15/2020,5674,253.0,1584230400
Czech Republic,03/16/2020,5929,298.0,1584316800
Czech Republic,03/17/2020,6198,396.0,1584403200
Czech Republic,03/18/2020,6472,464.0,1584489600
Czech Republic,03/19/2020,6753,694.0,1584576000
Czech Republic,03/20/2020,7043,833.0,1584662400
Czech Republic,03/21/2020,7341,995.0,1584748800
Czech Republic,03/22/2020,7655,1120.0,1584835200
Czech Republic,03/23/2020,7954,1236.0,1584921600
Czech Republic,03/24/2020,8248,1394.0,1585008000
Czech Republic,03/25/2020,8546,1654.0,1585094400
Czech Republic,03/26/2020,8848,1925.0,1585180800
Czech Republic,03/27/2020,9155,2279.0,1585267200
Czech Republic,03/28/2020,9462,2631.0,1585353600
Czech Republic,03/29/2020,9773,2817.0,1585440000
Czech Republic,03/30/2020,10085,3001.0,1585526400
Czech Republic,03/31/2020,10398,3308.0,1585612800
Czech Republic,04/01/2020,10711,3508.0,1585699200
Czech Republic,04/02/2020,11024,3858.0,1585785600
Czech Republic,04/03/2020,11339,4091.0,1585872000
Czech Republic,04/04/2020,11654,4472.0,1585958400
Czech Republic,04/05/2020,11970,4587.0,1586044800
Czech Republic,04/06/2020,12289,4822.0,1586131200
Czech Republic,04/07/2020,12609,5017.0,1586217600
Czech Republic,04/08/2020,12929,5312.0,1586304000
Czech Republic,04/09/2020,13249,5569.0,1586390400
Czech Republic,04/10/2020,13569,5732.0,1586476800
Czech Republic,04/11/2020,13890,5831.0,1586563200
Czech Republic,04/12/2020,14211,5991.0,1586649600
Czech Republic,04/13/2020,14531,6059.0,1586736000
Czech Republic,04/14/2020,14851,6111.0,1586822400
Czech Republic,04/15/2020,15171,6216.0,1586908800
Czech Republic,04/16/2020,15491,6433.0,1586995200
Czech Republic,04/17/2020,15811,6549.0,1587081600
Czech Republic,04/18/2020,16131,6606.0,1587168000
Czech Republic,04/19/2020,16451,6746.0,1587254400
Czech Republic,04/20/2020,16771,6900.0,1587340800
Czech Republic,04/21/2020,17091,7033.0,1587427200
Czech Republic,04/22/2020,17411,7132.0,1587513600
Czech Republic,04/23/2020,17730,7187.0,1587600000
Denmark,02/27/2020,2563,1.0,1582761600
Denmark,02/28/2020,2673,1.0,1582848000
Denmark,02/29/2020,2770,3.0,1582934400
Denmark,03/01/2020,2889,4.0,1583020800
Denmark,03/02/2020,3019,4.0,1583107200
Denmark,03/03/2020,3158,6.0,1583193600
Denmark,03/04/2020,3307,10.0,1583280000
Denmark,03/05/2020,3474,10.0,1583366400
Denmark,03/06/2020,3629,23.0,1583452800
Denmark,03/07/2020,3831,23.0,1583539200
Denmark,03/08/2020,4057,35.0,1583625600
Denmark,03/09/2020,4294,90.0,1583712000
Denmark,03/10/2020,4545,262.0,1583798400
Denmark,03/11/2020,9634,444.0,1583884800
Denmark,03/12/2020,10063,617.0,1583971200
Denmark,03/13/2020,10528,804.0,1584057600
Denmark,03/14/2020,10947,836.0,1584144000
Denmark,03/15/2020,11443,875.0,1584230400
Denmark,03/16/2020,11956,932.0,1584316800
Denmark,03/17/2020,12474,1024.0,1584403200
Denmark,03/18/2020,13021,1115.0,1584489600
Denmark,03/19/2020,20563,1225.0,1584576000
Denmark,03/20/2020,21446,1337.0,1584662400
Denmark,03/21/2020,22354,1420.0,1584748800
Denmark,03/22/2020,23276,1514.0,1584835200
Denmark,03/23/2020,24169,1572.0,1584921600
Denmark,03/24/2020,25055,1718.0,1585008000
Denmark,03/25/2020,25957,1862.0,1585094400
Denmark,03/26/2020,26867,2023.0,1585180800
Denmark,03/27/2020,27788,2200.0,1585267200
Denmark,03/28/2020,28715,2366.0,1585353600
Denmark,03/29/2020,29648,2564.0,1585440000
Denmark,03/30/2020,30584,2755.0,1585526400
Denmark,03/31/2020,31523,3039.0,1585612800
Denmark,04/01/2020,32462,3290.0,1585699200
Denmark,04/02/2020,33405,3573.0,1585785600
Denmark,04/03/2020,34350,3946.0,1585872000
Denmark,04/04/2020,35297,4269.0,1585958400
Denmark,04/05/2020,36249,4561.0,1586044800
Denmark,04/06/2020,37208,4875.0,1586131200
Denmark,04/07/2020,38168,5266.0,1586217600
Denmark,04/08/2020,39128,5597.0,1586304000
Denmark,04/09/2020,40088,5830.0,1586390400
Denmark,04/10/2020,41050,6014.0,1586476800
Denmark,04/11/2020,42013,6191.0,1586563200
Denmark,04/12/2020,42974,6369.0,1586649600
Denmark,04/13/2020,43934,6513.0,1586736000
Denmark,04/14/2020,44894,6706.0,1586822400
Denmark,04/15/2020,45854,6876.0,1586908800
Denmark,04/16/2020,46814,7074.0,1586995200
Denmark,04/17/2020,47774,7268.0,1587081600
Denmark,04/18/2020,48734,7437.0,1587168000
Denmark,04/19/2020,49694,7580.0,1587254400
Denmark,04/20/2020,50654,7711.0,1587340800
Denmark,04/21/2020,51614,7891.0,1587427200
Denmark,04/22/2020,52573,8108.0,1587513600
Denmark,04/23/2020,53532,8271.0,1587600000
Diamond Princess,03/25/2020,8548,712.0,1585094400
Diamond Princess,03/26/2020,8850,712.0,1585180800
Diamond Princess,03/27/2020,9157,712.0,1585267200
Diamond Princess,03/28/2020,9464,712.0,1585353600
Diamond Princess,03/29/2020,9775,712.0,1585440000
Diamond Princess,03/30/2020,10087,712.0,1585526400
Diamond Princess,03/31/2020,10400,712.0,1585612800
Diamond Princess,04/01/2020,10713,712.0,1585699200
Diamond Princess,04/02/2020,11026,712.0,1585785600
Diamond Princess,04/03/2020,11341,712.0,1585872000
Diamond Princess,04/04/2020,11656,712.0,1585958400
Diamond Princess,04/05/2020,11972,712.0,1586044800
Diamond Princess,04/06/2020,12291,712.0,1586131200
Diamond Princess,04/07/2020,12611,712.0,1586217600
Diamond Princess,04/08/2020,12931,712.0,1586304000
Diamond Princess,04/09/2020,13251,712.0,1586390400
Diamond Princess,04/10/2020,13571,712.0,1586476800
Diamond Princess,04/11/2020,13892,712.0,1586563200
Diamond Princess,04/12/2020,14213,712.0,1586649600
Diamond Princess,04/13/2020,14533,712.0,1586736000
Diamond Princess,04/14/2020,14853,712.0,1586822400
Diamond Princess,04/15/2020,15173,712.0,1586908800
Diamond Princess,04/16/2020,15493,712.0,1586995200
Diamond Princess,04/17/2020,15813,712.0,1587081600
Diamond Princess,04/18/2020,16133,712.0,1587168000
Diamond Princess,04/19/2020,16453,712.0,1587254400
Diamond Princess,04/20/2020,16773,712.0,1587340800
Diamond Princess,04/21/2020,17093,712.0,1587427200
Diamond Princess,04/22/2020,17413,712.0,1587513600
Diamond Princess,04/23/2020,17732,712.0,1587600000
Djibouti,03/18/2020,6693,1.0,1584489600
Djibouti,03/19/2020,6986,1.0,1584576000
Djibouti,03/20/2020,7283,1.0,1584662400
Djibouti,03/21/2020,7588,1.0,1584748800
Djibouti,03/22/2020,7657,1.0,1584835200
Djibouti,03/23/2020,7956,3.0,1584921600
Djibouti,03/24/2020,8250,3.0,1585008000
Djibouti,03/25/2020,8549,11.0,1585094400
Djibouti,03/26/2020,8851,11.0,1585180800
Djibouti,03/27/2020,9158,12.0,1585267200
Djibouti,03/28/2020,9465,14.0,1585353600
Djibouti,03/29/2020,9776,18.0,1585440000
Djibouti,03/30/2020,10088,18.0,1585526400
Djibouti,03/31/2020,10401,30.0,1585612800
Djibouti,04/01/2020,10714,33.0,1585699200
Djibouti,04/02/2020,11027,40.0,1585785600
Djibouti,04/03/2020,11342,49.0,1585872000
Djibouti,04/04/2020,11657,50.0,1585958400
Djibouti,04/05/2020,11973,59.0,1586044800
Djibouti,04/06/2020,12292,90.0,1586131200
Djibouti,04/07/2020,12612,90.0,1586217600
Djibouti,04/08/2020,12932,135.0,1586304000
Djibouti,04/09/2020,13252,135.0,1586390400
Djibouti,04/10/2020,13572,150.0,1586476800
Djibouti,04/11/2020,13893,187.0,1586563200
Djibouti,04/12/2020,14214,214.0,1586649600
Djibouti,04/13/2020,14534,298.0,1586736000
Djibouti,04/14/2020,14854,363.0,1586822400
Djibouti,04/15/2020,15174,435.0,1586908800
Djibouti,04/16/2020,15494,591.0,1586995200
Djibouti,04/17/2020,15814,732.0,1587081600
Djibouti,04/18/2020,16134,732.0,1587168000
Djibouti,04/19/2020,16454,846.0,1587254400
Djibouti,04/20/2020,16774,846.0,1587340800
Djibouti,04/21/2020,17094,945.0,1587427200
Djibouti,04/22/2020,17414,974.0,1587513600
Djibouti,04/23/2020,17733,986.0,1587600000
Dominica,03/22/2020,7658,1.0,1584835200
Dominica,03/23/2020,7957,2.0,1584921600
Dominica,03/24/2020,8251,2.0,1585008000
Dominica,03/25/2020,8550,7.0,1585094400
Dominica,03/26/2020,8852,11.0,1585180800
Dominica,03/27/2020,9159,11.0,1585267200
Dominica,03/28/2020,9466,11.0,1585353600
Dominica,03/29/2020,9777,11.0,1585440000
Dominica,03/30/2020,10089,11.0,1585526400
Dominica,03/31/2020,10402,12.0,1585612800
Dominica,04/01/2020,10715,12.0,1585699200
Dominica,04/02/2020,11028,12.0,1585785600
Dominica,04/03/2020,11343,12.0,1585872000
Dominica,04/04/2020,11658,14.0,1585958400
Dominica,04/05/2020,11974,14.0,1586044800
Dominica,04/06/2020,12293,15.0,1586131200
Dominica,04/07/2020,12613,15.0,1586217600
Dominica,04/08/2020,12933,15.0,1586304000
Dominica,04/09/2020,13253,15.0,1586390400
Dominica,04/10/2020,13573,16.0,1586476800
Dominica,04/11/2020,13894,16.0,1586563200
Dominica,04/12/2020,14215,16.0,1586649600
Dominica,04/13/2020,14535,16.0,1586736000
Dominica,04/14/2020,14855,16.0,1586822400
Dominica,04/15/2020,15175,16.0,1586908800
Dominica,04/16/2020,15495,16.0,1586995200
Dominica,04/17/2020,15815,16.0,1587081600
Dominica,04/18/2020,16135,16.0,1587168000
Dominica,04/19/2020,16455,16.0,1587254400
Dominica,04/20/2020,16775,16.0,1587340800
Dominica,04/21/2020,17095,16.0,1587427200
Dominica,04/22/2020,17415,16.0,1587513600
Dominica,04/23/2020,17734,16.0,1587600000
Dominican Republic,03/01/2020,2918,1.0,1583020800
Dominican Republic,03/02/2020,3050,1.0,1583107200
Dominican Republic,03/03/2020,3200,1.0,1583193600
Dominican Republic,03/04/2020,3359,1.0,1583280000
Dominican Republic,03/05/2020,3528,1.0,1583366400
Dominican Republic,03/06/2020,3688,2.0,1583452800
Dominican Republic,03/07/2020,3900,2.0,1583539200
Dominican Republic,03/08/2020,4109,5.0,1583625600
Dominican Republic,03/09/2020,4368,5.0,1583712000
Dominican Republic,03/10/2020,4646,5.0,1583798400
Dominican Republic,03/11/2020,4866,5.0,1583884800
Dominican Republic,03/12/2020,5087,5.0,1583971200
Dominican Republic,03/13/2020,5261,5.0,1584057600
Dominican Republic,03/14/2020,5536,11.0,1584144000
Dominican Republic,03/15/2020,5792,11.0,1584230400
Dominican Republic,03/16/2020,6063,11.0,1584316800
Dominican Republic,03/17/2020,6328,21.0,1584403200
Dominican Republic,03/18/2020,6609,21.0,1584489600
Dominican Republic,03/19/2020,6889,34.0,1584576000
Dominican Republic,03/20/2020,7156,72.0,1584662400
Dominican Republic,03/21/2020,7441,112.0,1584748800
Dominican Republic,03/22/2020,7659,202.0,1584835200
Dominican Republic,03/23/2020,7958,245.0,1584921600
Dominican Republic,03/24/2020,8252,312.0,1585008000
Dominican Republic,03/25/2020,8551,392.0,1585094400
Dominican Republic,03/26/2020,8853,488.0,1585180800
Dominican Republic,03/27/2020,9160,581.0,1585267200
Dominican Republic,03/28/2020,9467,719.0,1585353600
Dominican Republic,03/29/2020,9778,859.0,1585440000
Dominican Republic,03/30/2020,10090,901.0,1585526400
Dominican Republic,03/31/2020,10403,1109.0,1585612800
Dominican Republic,04/01/2020,10716,1284.0,1585699200
Dominican Republic,04/02/2020,11029,1380.0,1585785600
Dominican Republic,04/03/2020,11344,1488.0,1585872000
Dominican Republic,04/04/2020,11659,1488.0,1585958400
Dominican Republic,04/05/2020,11975,1745.0,1586044800
Dominican Republic,04/06/2020,12294,1828.0,1586131200
Dominican Republic,04/07/2020,12614,1956.0,1586217600
Dominican Republic,04/08/2020,12934,2111.0,1586304000
Dominican Republic,04/09/2020,13254,2349.0,1586390400
Dominican Republic,04/10/2020,13574,2620.0,1586476800
Dominican Republic,04/11/2020,13895,2759.0,1586563200
Dominican Republic,04/12/2020,14216,2967.0,1586649600
Dominican Republic,04/13/2020,14536,3167.0,1586736000
Dominican Republic,04/14/2020,14856,3286.0,1586822400
Dominican Republic,04/15/2020,15176,3614.0,1586908800
Dominican Republic,04/16/2020,15496,3755.0,1586995200
Dominican Republic,04/17/2020,15816,4126.0,1587081600
Dominican Republic,04/18/2020,16136,4335.0,1587168000
Dominican Republic,04/19/2020,16456,4680.0,1587254400
Dominican Republic,04/20/2020,16776,4964.0,1587340800
Dominican Republic,04/21/2020,17096,5044.0,1587427200
Dominican Republic,04/22/2020,17416,5300.0,1587513600
Dominican Republic,04/23/2020,17735,5543.0,1587600000
East Timor,03/21/2020,7589,1.0,1584748800
Ecuador,03/01/2020,2885,6.0,1583020800
Ecuador,03/02/2020,3013,6.0,1583107200
Ecuador,03/03/2020,3155,7.0,1583193600
Ecuador,03/04/2020,3308,10.0,1583280000
Ecuador,03/05/2020,3467,13.0,1583366400
Ecuador,03/06/2020,3649,13.0,1583452800
Ecuador,03/07/2020,3850,13.0,1583539200
Ecuador,03/08/2020,4079,14.0,1583625600
Ecuador,03/09/2020,4338,15.0,1583712000
Ecuador,03/10/2020,4606,15.0,1583798400
Ecuador,03/11/2020,4822,17.0,1583884800
Ecuador,03/12/2020,5045,17.0,1583971200
Ecuador,03/13/2020,5237,17.0,1584057600
Ecuador,03/14/2020,5498,28.0,1584144000
Ecuador,03/15/2020,5755,28.0,1584230400
Ecuador,03/16/2020,6016,37.0,1584316800
Ecuador,03/17/2020,6283,58.0,1584403200
Ecuador,03/18/2020,6530,111.0,1584489600
Ecuador,03/19/2020,6799,199.0,1584576000
Ecuador,03/20/2020,7072,367.0,1584662400
Ecuador,03/21/2020,7365,506.0,1584748800
Ecuador,03/22/2020,7660,789.0,1584835200
Ecuador,03/23/2020,7959,981.0,1584921600
Ecuador,03/24/2020,8253,1082.0,1585008000
Ecuador,03/25/2020,8552,1173.0,1585094400
Ecuador,03/26/2020,8854,1403.0,1585180800
Ecuador,03/27/2020,9161,1595.0,1585267200
Ecuador,03/28/2020,9468,1823.0,1585353600
Ecuador,03/29/2020,9779,1924.0,1585440000
Ecuador,03/30/2020,10091,1962.0,1585526400
Ecuador,03/31/2020,10404,2240.0,1585612800
Ecuador,04/01/2020,10717,2748.0,1585699200
Ecuador,04/02/2020,11030,3163.0,1585785600
Ecuador,04/03/2020,11345,3368.0,1585872000
Ecuador,04/04/2020,11660,3465.0,1585958400
Ecuador,04/05/2020,11976,3646.0,1586044800
Ecuador,04/06/2020,12295,3747.0,1586131200
Ecuador,04/07/2020,12615,3747.0,1586217600
Ecuador,04/08/2020,12935,4450.0,1586304000
Ecuador,04/09/2020,13255,4965.0,1586390400
Ecuador,04/10/2020,13575,7161.0,1586476800
Ecuador,04/11/2020,13896,7257.0,1586563200
Ecuador,04/12/2020,14217,7466.0,1586649600
Ecuador,04/13/2020,14537,7529.0,1586736000
Ecuador,04/14/2020,14857,7603.0,1586822400
Ecuador,04/15/2020,15177,7858.0,1586908800
Ecuador,04/16/2020,15497,8225.0,1586995200
Ecuador,04/17/2020,15817,8450.0,1587081600
Ecuador,04/18/2020,16137,9022.0,1587168000
Ecuador,04/19/2020,16457,9468.0,1587254400
Ecuador,04/20/2020,16777,10128.0,1587340800
Ecuador,04/21/2020,17097,10398.0,1587427200
Ecuador,04/22/2020,17417,10850.0,1587513600
Ecuador,04/23/2020,17736,11183.0,1587600000
Egypt,02/14/2020,1478,1.0,1581638400
Egypt,02/15/2020,1553,1.0,1581724800
Egypt,02/16/2020,1628,1.0,1581811200
Egypt,02/17/2020,1703,1.0,1581897600
Egypt,02/18/2020,1778,1.0,1581984000
Egypt,02/19/2020,1854,1.0,1582070400
Egypt,02/20/2020,1930,1.0,1582156800
Egypt,02/21/2020,2010,1.0,1582243200
Egypt,02/22/2020,2094,1.0,1582329600
Egypt,02/23/2020,2178,1.0,1582416000
Egypt,02/24/2020,2264,1.0,1582502400
Egypt,02/25/2020,2358,1.0,1582588800
Egypt,02/26/2020,2459,1.0,1582675200
Egypt,02/27/2020,2564,1.0,1582761600
Egypt,02/28/2020,2674,1.0,1582848000
Egypt,02/29/2020,2790,1.0,1582934400
Egypt,03/01/2020,2905,2.0,1583020800
Egypt,03/02/2020,3034,2.0,1583107200
Egypt,03/03/2020,3175,2.0,1583193600
Egypt,03/04/2020,3335,2.0,1583280000
Egypt,03/05/2020,3495,3.0,1583366400
Egypt,03/06/2020,3645,15.0,1583452800
Egypt,03/07/2020,3845,15.0,1583539200
Egypt,03/08/2020,4048,49.0,1583625600
Egypt,03/09/2020,4303,55.0,1583712000
Egypt,03/10/2020,4572,59.0,1583798400
Egypt,03/11/2020,4785,60.0,1583884800
Egypt,03/12/2020,5001,67.0,1583971200
Egypt,03/13/2020,5262,80.0,1584057600
Egypt,03/14/2020,5448,109.0,1584144000
Egypt,03/15/2020,5702,110.0,1584230400
Egypt,03/16/2020,5954,150.0,1584316800
Egypt,03/17/2020,6221,196.0,1584403200
Egypt,03/18/2020,6505,196.0,1584489600
Egypt,03/19/2020,6790,256.0,1584576000
Egypt,03/20/2020,7085,285.0,1584662400
Egypt,03/21/2020,7391,294.0,1584748800
Egypt,03/22/2020,7661,327.0,1584835200
Egypt,03/23/2020,7960,366.0,1584921600
Egypt,03/24/2020,8254,402.0,1585008000
Egypt,03/25/2020,8553,456.0,1585094400
Egypt,03/26/2020,8855,495.0,1585180800
Egypt,03/27/2020,9162,536.0,1585267200
Egypt,03/28/2020,9469,576.0,1585353600
Egypt,03/29/2020,9780,609.0,1585440000
Egypt,03/30/2020,10092,656.0,1585526400
Egypt,03/31/2020,10405,710.0,1585612800
Egypt,04/01/2020,10718,779.0,1585699200
Egypt,04/02/2020,11031,865.0,1585785600
Egypt,04/03/2020,11346,985.0,1585872000
Egypt,04/04/2020,11661,1070.0,1585958400
Egypt,04/05/2020,11977,1173.0,1586044800
Egypt,04/06/2020,12296,1322.0,1586131200
Egypt,04/07/2020,12616,1450.0,1586217600
Egypt,04/08/2020,12936,1560.0,1586304000
Egypt,04/09/2020,13256,1699.0,1586390400
Egypt,04/10/2020,13576,1794.0,1586476800
Egypt,04/11/2020,13897,1939.0,1586563200
Egypt,04/12/2020,14218,2065.0,1586649600
Egypt,04/13/2020,14538,2190.0,1586736000
Egypt,04/14/2020,14858,2350.0,1586822400
Egypt,04/15/2020,15178,2505.0,1586908800
Egypt,04/16/2020,15498,2673.0,1586995200
Egypt,04/17/2020,15818,2844.0,1587081600
Egypt,04/18/2020,16138,3032.0,1587168000
Egypt,04/19/2020,16458,3144.0,1587254400
Egypt,04/20/2020,16778,3333.0,1587340800
Egypt,04/21/2020,17098,3490.0,1587427200
Egypt,04/22/2020,17418,3659.0,1587513600
Egypt,04/23/2020,17737,3891.0,1587600000
El Salvador,03/19/2020,6987,1.0,1584576000
El Salvador,03/20/2020,7284,1.0,1584662400
El Salvador,03/21/2020,7561,3.0,1584748800
El Salvador,03/22/2020,7662,3.0,1584835200
El Salvador,03/23/2020,7961,3.0,1584921600
El Salvador,03/24/2020,8255,5.0,1585008000
El Salvador,03/25/2020,8554,9.0,1585094400
El Salvador,03/26/2020,8856,13.0,1585180800
El Salvador,03/27/2020,9163,13.0,1585267200
El Salvador,03/28/2020,9470,19.0,1585353600
El Salvador,03/29/2020,9781,24.0,1585440000
El Salvador,03/30/2020,10093,30.0,1585526400
El Salvador,03/31/2020,10406,32.0,1585612800
El Salvador,04/01/2020,10719,32.0,1585699200
El Salvador,04/02/2020,11032,41.0,1585785600
El Salvador,04/03/2020,11347,46.0,1585872000
El Salvador,04/04/2020,11662,56.0,1585958400
El Salvador,04/05/2020,11978,62.0,1586044800
El Salvador,04/06/2020,12297,69.0,1586131200
El Salvador,04/07/2020,12617,78.0,1586217600
El Salvador,04/08/2020,12937,93.0,1586304000
El Salvador,04/09/2020,13257,103.0,1586390400
El Salvador,04/10/2020,13577,117.0,1586476800
El Salvador,04/11/2020,13898,118.0,1586563200
El Salvador,04/12/2020,14219,125.0,1586649600
El Salvador,04/13/2020,14539,137.0,1586736000
El Salvador,04/14/2020,14859,149.0,1586822400
El Salvador,04/15/2020,15179,159.0,1586908800
El Salvador,04/16/2020,15499,164.0,1586995200
El Salvador,04/17/2020,15819,177.0,1587081600
El Salvador,04/18/2020,16139,190.0,1587168000
El Salvador,04/19/2020,16459,201.0,1587254400
El Salvador,04/20/2020,16779,218.0,1587340800
El Salvador,04/21/2020,17099,225.0,1587427200
El Salvador,04/22/2020,17419,237.0,1587513600
El Salvador,04/23/2020,17738,250.0,1587600000
Equatorial Guinea,03/15/2020,5862,1.0,1584230400
Equatorial Guinea,03/16/2020,6133,1.0,1584316800
Equatorial Guinea,03/17/2020,6412,1.0,1584403200
Equatorial Guinea,03/18/2020,6662,4.0,1584489600
Equatorial Guinea,03/19/2020,6943,6.0,1584576000
Equatorial Guinea,03/20/2020,7244,6.0,1584662400
Equatorial Guinea,03/21/2020,7548,6.0,1584748800
Equatorial Guinea,03/22/2020,7663,6.0,1584835200
Equatorial Guinea,03/23/2020,7962,9.0,1584921600
Equatorial Guinea,03/24/2020,8256,9.0,1585008000
Equatorial Guinea,03/25/2020,8555,9.0,1585094400
Equatorial Guinea,03/26/2020,8857,12.0,1585180800
Equatorial Guinea,03/27/2020,9164,12.0,1585267200
Equatorial Guinea,03/28/2020,9471,12.0,1585353600
Equatorial Guinea,03/29/2020,9782,12.0,1585440000
Equatorial Guinea,03/30/2020,10094,12.0,1585526400
Equatorial Guinea,03/31/2020,10407,12.0,1585612800
